fullVisitorId,channelGrouping,hits_time,geoNetwork_country,geoNetwork_city,totals_totalTransactionRevenue,totals_transactions,totals_timeOnSite,totals_pageviews,date,visitId,hits_type,hits_product_productRefundAmount,hits_product_productQuantity,hits_product_productPrice,hits_product_productRevenue,hits_product_productSKU,hits_product_v2ProductName,hits_product_v2ProductCategory,hits_product_productVariant,hits_item_currencyCode,hits_item_itemQuantity,hits_item_itemRevenue,hits_transaction_transactionRevenue,hits_transaction_transactionId,hits_page_pageTitle,hits_page_searchKeyword,hits_page_pagePathLevel1
5257793755930078580,Direct,1170246,United States,Mountain View,120000000,1,1170,13,20161219,1482175636,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193114,Checkout Confirmation,,/ordercompleted.html
6589579712030812313,Referral,1644690,United States,Palo Alto,120000000,1,2226,22,20161219,1482170441,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193334,Checkout Confirmation,,/ordercompleted.html
0476182262309327433,Direct,754591,United States,San Jose,120000000,1,1101,24,20161219,1482219056,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193408,Checkout Confirmation,,/ordercompleted.html
2518573623505180971,Referral,643944,United States,Palo Alto,120000000,1,762,19,20161219,1482207548,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193447,Checkout Confirmation,,/ordercompleted.html
0063924469039652187,Social,616856,United States,New York,120000000,1,1859,23,20161219,1482162656,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612193816,Checkout Confirmation,,/ordercompleted.html
1486156672928256962,Referral,155516,United States,Mountain View,120000000,1,156,12,20161221,1482356569,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612212288,Checkout Confirmation,,/ordercompleted.html
6604471882281453726,Direct,398403,United States,Kirkland,120000000,1,456,12,20161221,1482392300,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612212327,Checkout Confirmation,,/ordercompleted.html
5326318104208470639,Direct,276559,United States,Mountain View,120000000,1,419,19,20161221,1482344024,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612212501,Checkout Confirmation,,/ordercompleted.html
0080370698964028033,Direct,611287,United States,not available in demo dataset,120000000,1,611,10,20161223,1482544988,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612231336,Checkout Confirmation,,/ordercompleted.html
4327670649664652918,Referral,322560,United States,not available in demo dataset,120000000,1,424,15,20161226,1482782123,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612261366,Checkout Confirmation,,/ordercompleted.html
0125210799500285465,Direct,461422,United States,Mountain View,120000000,1,470,14,20161227,1482865507,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612271690,Checkout Confirmation,,/ordercompleted.html
839948788779331898,Direct,388469,United States,not available in demo dataset,120000000,1,388,19,20161227,1482855020,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612271760,Checkout Confirmation,,/ordercompleted.html
2348380547026163037,Direct,524808,United States,San Francisco,120000000,1,525,22,20161227,1482865511,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612271787,Checkout Confirmation,,/ordercompleted.html
3714330522878458126,Direct,1504847,United States,Santa Clara,120000000,1,1517,23,20161227,1482889623,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612271788,Checkout Confirmation,,/ordercompleted.html
1318276359991822211,Referral,908777,United States,San Jose,120000000,1,1053,24,20161227,1482910375,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612271800,Checkout Confirmation,,/ordercompleted.html
6480808292230264855,Direct,174750,United States,Mountain View,120000000,1,175,9,20161229,1483051759,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612291334,Checkout Confirmation,,/ordercompleted.html
9375638817861464059,Referral,423447,Canada,San Francisco,120000000,1,455,14,20161229,1483078316,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612291416,Checkout Confirmation,,/ordercompleted.html
0448971020297756191,Direct,296757,United States,not available in demo dataset,120000000,1,297,21,20161230,1483124078,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201612301076,Checkout Confirmation,,/ordercompleted.html
4058166677654154250,Direct,739894,United States,Los Angeles,120000000,1,740,14,20170103,1483487500,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701032311,Checkout Confirmation,,/ordercompleted.html
6322098645263932770,Direct,746602,United States,not available in demo dataset,120000000,1,747,15,20170103,1483492683,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701032359,Checkout Confirmation,,/ordercompleted.html
8683084275868921894,Direct,919278,United States,New York,120000000,1,919,19,20170103,1483456692,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701032411,Checkout Confirmation,,/ordercompleted.html
2570080331632372826,Direct,647483,United States,Seattle,120000000,1,647,21,20170103,1483486545,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701032476,Checkout Confirmation,,/ordercompleted.html
3008298341141826848,Referral,539068,United States,Palo Alto,120000000,1,539,20,20170104,1483557480,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701042216,Checkout Confirmation,,/ordercompleted.html
8779948652926834718,Direct,211987,United States,Sunnyvale,120000000,1,342,18,20170104,1483592510,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701042250,Checkout Confirmation,,/ordercompleted.html
147597825558546747,Direct,617769,United States,not available in demo dataset,120000000,1,779,29,20170104,1483594944,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701042327,Checkout Confirmation,,/ordercompleted.html
1824403942849017875,Direct,188859,United States,not available in demo dataset,120000000,1,189,11,20170105,1483630866,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701051854,Checkout Confirmation,,/ordercompleted.html
4614920625832713258,Referral,1327040,United States,Sunnyvale,120000000,1,1339,15,20170105,1483644876,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701051925,Checkout Confirmation,,/ordercompleted.html
8522847852439174291,Referral,217275,United States,New York,120000000,1,841,15,20170105,1483627279,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701051928,Checkout Confirmation,,/ordercompleted.html
5335016587287902290,Referral,519287,United States,Washington,120000000,1,519,14,20170107,1483803371,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701071279,Checkout Confirmation,,/ordercompleted.html
6300165093489254143,Direct,172475,United States,Sunnyvale,120000000,1,320,13,20170109,1483982523,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701092015,Checkout Confirmation,,/ordercompleted.html
2284553150730367870,Referral,201527,United States,New York,120000000,1,259,13,20170109,1483996361,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701092016,Checkout Confirmation,,/ordercompleted.html
1560339420136846296,Direct,2005441,Japan,Minato,120000000,1,2077,11,20170110,1484100088,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701101867,Checkout Confirmation,,/ordercompleted.html
1896117229245621016,Direct,492039,United States,Washington,120000000,1,492,14,20170111,1484140807,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701111941,Checkout Confirmation,,/ordercompleted.html
4488101695355623721,Direct,1943954,United States,Sunnyvale,120000000,1,1944,19,20170111,1484164366,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701112023,Checkout Confirmation,,/ordercompleted.html
2306747687346713067,Paid Search,432413,United States,Palo Alto,120000000,1,432,13,20170112,1484280661,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701121867,Checkout Confirmation,,/ordercompleted.html
5635297585463652709,Direct,786395,United States,Mountain View,120000000,1,786,23,20170112,1484268146,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701121993,Checkout Confirmation,,/ordercompleted.html
0669572588947835666,Direct,500462,United States,Mountain View,120000000,1,500,11,20170113,1484328275,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701131616,Checkout Confirmation,,/ordercompleted.html
5507618867216916716,Direct,241344,United States,not available in demo dataset,120000000,1,241,16,20170114,1484412365,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701141212,Checkout Confirmation,,/ordercompleted.html
3152514067381449507,Direct,193209,United States,Sunnyvale,120000000,1,193,15,20170114,1484412679,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701141227,Checkout Confirmation,,/ordercompleted.html
0979380590353902847,Referral,605062,United States,not available in demo dataset,120000000,1,605,19,20170114,1484437050,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701141247,Checkout Confirmation,,/ordercompleted.html
1011834663030540307,Direct,274223,United States,Redwood City,120000000,1,274,11,20170115,1484524992,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701151222,Checkout Confirmation,,/ordercompleted.html
4423774190762506018,Direct,232561,United States,Mountain View,120000000,1,246,12,20170117,1484722322,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701172150,Checkout Confirmation,,/ordercompleted.html
6515532915918764342,Direct,1052981,United States,New York,120000000,1,1053,19,20170117,1484683036,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701172325,Checkout Confirmation,,/ordercompleted.html
6819276672461300451,Direct,446287,United States,not available in demo dataset,120000000,1,446,15,20170118,1484788156,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701182012,Checkout Confirmation,,/ordercompleted.html
4745047637833727054,Referral,919861,United States,Mountain View,120000000,1,929,19,20170119,1484865890,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701191832,Checkout Confirmation,,/ordercompleted.html
356429147760171178,Direct,868960,United States,San Francisco,120000000,1,869,12,20170122,1485133494,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701221351,Checkout Confirmation,,/ordercompleted.html
3345474009223599297,Direct,444183,United States,San Jose,120000000,1,444,17,20170122,1485105312,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701221414,Checkout Confirmation,,/ordercompleted.html
6288877535701082050,Direct,372222,United States,not available in demo dataset,120000000,1,372,16,20170123,1485189054,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701231994,Checkout Confirmation,,/ordercompleted.html
3670639958698222356,Direct,461702,United States,Palo Alto,120000000,1,1440,38,20170123,1485228522,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701232147,Checkout Confirmation,,/ordercompleted.html
4744793646224334777,Organic Search,0,United States,Mountain View,120000000,1,,2,20170124,1485244479,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701241907,Checkout Confirmation,,/ordercompleted.html
0373654041182790123,Direct,550941,United States,not available in demo dataset,120000000,1,551,11,20170125,1485359674,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701252575,Checkout Confirmation,,/ordercompleted.html
3742924308296530078,Direct,388923,United States,not available in demo dataset,120000000,1,616,20,20170125,1485358147,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701252787,Checkout Confirmation,,/ordercompleted.html
9256257831050640566,Direct,1249214,United States,Austin,120000000,1,1249,14,20170126,1485478635,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701261922,Checkout Confirmation,,/ordercompleted.html
7221234912085991394,Direct,985756,United States,Los Angeles,120000000,1,986,18,20170126,1485487539,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701262017,Checkout Confirmation,,/ordercompleted.html
6387051059134571873,Direct,239274,United States,not available in demo dataset,120000000,1,239,11,20170127,1485530274,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701271627,Checkout Confirmation,,/ordercompleted.html
7531603208434210002,Direct,196346,United States,San Francisco,120000000,1,236,13,20170128,1485622262,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701281339,Checkout Confirmation,,/ordercompleted.html
6014637285460170276,Referral,151349,United States,Los Angeles,120000000,1,151,11,20170130,1485844558,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701301982,Checkout Confirmation,,/ordercompleted.html
0669658282246812816,Referral,293158,United States,New York,120000000,1,293,15,20170131,1485867921,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701311789,Checkout Confirmation,,/ordercompleted.html
7766233657409643957,Direct,979194,United States,Mountain View,120000000,1,1051,16,20170131,1485932945,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201701311871,Checkout Confirmation,,/ordercompleted.html
6068877959931988770,Referral,190011,United States,not available in demo dataset,120000000,1,190,11,20170201,1485995550,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702012043,Checkout Confirmation,,/ordercompleted.html
3936994753831450369,Direct,610663,United States,Mountain View,120000000,1,1030,23,20170201,1485991839,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702012241,Checkout Confirmation,,/ordercompleted.html
6363664927541377974,Referral,485976,United States,Mountain View,120000000,1,486,11,20170202,1486078776,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702022006,Checkout Confirmation,,/ordercompleted.html
4758497273611279784,Direct,618135,United States,not available in demo dataset,120000000,1,618,12,20170204,1486226393,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702041224,Checkout Confirmation,,/ordercompleted.html
6472639144533374759,Referral,371532,United States,Sunnyvale,120000000,1,372,13,20170205,1486331404,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702051244,Checkout Confirmation,,/ordercompleted.html
7330702169235266736,Referral,390006,United States,San Francisco,120000000,1,435,14,20170205,1486359753,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702051258,Checkout Confirmation,,/ordercompleted.html
909228469244359003,Referral,494592,United States,(not set),120000000,1,495,14,20170206,1486398649,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702062023,Checkout Confirmation,,/ordercompleted.html
8343266460366096586,Direct,682338,United States,Mountain View,120000000,1,682,19,20170208,1486590403,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702082269,Checkout Confirmation,,/ordercompleted.html
0869446542927832097,Referral,146694,United States,not available in demo dataset,120000000,1,147,10,20170209,1486665762,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702092259,Checkout Confirmation,,/ordercompleted.html
3478410180991983530,Direct,299828,United States,Mountain View,120000000,1,300,11,20170210,1486769329,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702101888,Checkout Confirmation,,/ordercompleted.html
729742935220232639,Referral,470526,United States,Mountain View,120000000,1,471,17,20170211,1486852718,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702111441,Checkout Confirmation,,/ordercompleted.html
7611326222312307077,Direct,484573,United States,San Jose,120000000,1,485,12,20170212,1486952759,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702121396,Checkout Confirmation,,/ordercompleted.html
3742924308296530078,Direct,331193,United States,not available in demo dataset,120000000,1,331,13,20170212,1486912286,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702121404,Checkout Confirmation,,/ordercompleted.html
2366311606442457306,Referral,231114,United States,not available in demo dataset,120000000,1,299,13,20170213,1487022180,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702131960,Checkout Confirmation,,/ordercompleted.html
7602013862966910800,Direct,904062,United States,San Francisco,120000000,1,987,14,20170213,1487027095,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702131987,Checkout Confirmation,,/ordercompleted.html
8259239867950663157,Referral,480746,United States,Chicago,120000000,1,481,15,20170214,1487088535,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702142105,Checkout Confirmation,,/ordercompleted.html
5284869904554723254,Direct,329837,United States,San Francisco,120000000,1,330,17,20170214,1487107996,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702142124,Checkout Confirmation,,/ordercompleted.html
429359778876908041,Direct,165800,United States,San Francisco,120000000,1,166,12,20170215,1487195538,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702152255,Checkout Confirmation,,/ordercompleted.html
344834552703768453,Direct,178916,United States,not available in demo dataset,120000000,1,179,13,20170216,1487271301,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702162177,Checkout Confirmation,,/ordercompleted.html
3626946982161462604,Direct,470203,United States,Fremont,120000000,1,470,14,20170216,1487312194,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702162200,Checkout Confirmation,,/ordercompleted.html
8981718935825812893,Direct,272684,United States,Redwood City,120000000,1,273,13,20170218,1487473461,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702181347,Checkout Confirmation,,/ordercompleted.html
6933437495060053166,Direct,605806,United States,San Jose,120000000,1,725,13,20170222,1487796370,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702222044,Checkout Confirmation,,/ordercompleted.html
3153837783391193059,Referral,429268,United States,not available in demo dataset,120000000,1,429,12,20170222,1487787057,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702222046,Checkout Confirmation,,/ordercompleted.html
1303995400963582190,Paid Search,431854,United States,Dublin,120000000,1,432,18,20170222,1487778355,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702222128,Checkout Confirmation,,/ordercompleted.html
1664682845886965788,Direct,443427,United States,New York,120000000,1,443,10,20170224,1487966457,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702241680,Checkout Confirmation,,/ordercompleted.html
5582846037600540498,Referral,260114,United States,Palo Alto,120000000,1,260,12,20170224,1487966980,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702241748,Checkout Confirmation,,/ordercompleted.html
8993786230845085299,Direct,148010,United States,not available in demo dataset,120000000,1,148,14,20170224,1487981178,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702241767,Checkout Confirmation,,/ordercompleted.html
0965737606336818775,Direct,161633,United States,not available in demo dataset,120000000,1,162,14,20170225,1488047528,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702251296,Checkout Confirmation,,/ordercompleted.html
8500767137466705943,Direct,270818,United States,not available in demo dataset,120000000,1,271,18,20170226,1488171233,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702261360,Checkout Confirmation,,/ordercompleted.html
8673471450039377073,Direct,548749,United States,Sunnyvale,120000000,1,549,17,20170227,1488233442,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702272109,Checkout Confirmation,,/ordercompleted.html
458529916876225941,Direct,494408,United States,Sunnyvale,120000000,1,494,18,20170227,1488230863,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702272122,Checkout Confirmation,,/ordercompleted.html
333193334461304962,Direct,1286443,United States,New York,120000000,1,1286,13,20170228,1488294796,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201702281924,Checkout Confirmation,,/ordercompleted.html
3245901829256246146,Referral,408036,United States,Sunnyvale,120000000,1,408,15,20170305,1488773546,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703051491,Checkout Confirmation,,/ordercompleted.html
768918098209083254,Referral,622913,United States,Palo Alto,120000000,1,623,19,20170306,1488842862,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703062140,Checkout Confirmation,,/ordercompleted.html
4150113828266493288,Direct,390363,United States,Kirkland,120000000,1,390,20,20170306,1488820577,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703062162,Checkout Confirmation,,/ordercompleted.html
5453754604542193640,Organic Search,205555,United States,not available in demo dataset,120000000,1,206,9,20170309,1489092085,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703091801,Checkout Confirmation,,/ordercompleted.html
3764227345226401562,Direct,177028,United States,not available in demo dataset,120000000,1,177,12,20170311,1489300564,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201703111311,Checkout Confirmation,,/ordercompleted.html
